id,event_cause_code,corridor_final_code,police_station_code,event_type_planned,priority_high,was_escalated_int,is_weekend_int,hour,dow_num,month,signal_score,latitude,longitude,corridor_final,event_cause,corridor_confidence,corridor_agreement,corridor_source,requires_road_closure
FKID003971,5,1,19,0,1,1,1,8,5,4,0.05863208661127284,12.9313883,77.6869533,ORR East 1,pot_holes,1.0,1,original,False
FKID003972,5,1,19,0,1,1,1,8,5,4,0.05863208661127284,12.931064,77.6866897,ORR East 1,pot_holes,1.0,1,original,False
FKID003973,5,1,19,0,1,1,1,8,5,4,0.05863208661127284,12.931064,77.6866897,ORR East 1,pot_holes,1.0,1,original,False
FKID003974,5,1,19,0,1,1,1,8,5,4,0.05863208661127284,12.9311998,77.6868948,ORR East 1,pot_holes,1.0,1,original,False
FKID003975,5,1,19,0,1,1,1,8,5,4,0.05863208661127284,12.9313559,77.6869721,ORR East 1,pot_holes,1.0,1,original,False
FKID003976,5,5,6,0,0,1,1,9,5,4,0.06650106319469369,12.9894436,77.5929236,Non-corridor,pot_holes,0.8027146012941566,0,unresolved,False
FKID003977,0,0,26,0,1,1,1,8,5,4,0.057430516110558785,13.0281748,77.5360795,Tumkur Road,vehicle_breakdown,1.0,1,original,False
FKID003978,5,3,23,0,1,1,1,9,5,4,0.05912512686324607,12.9909993,77.58613,Bellary Road 1,pot_holes,1.0,1,original,False
FKID003979,0,5,22,0,0,1,1,10,5,4,0.08575140278906399,12.856311,77.6644834,Non-corridor,vehicle_breakdown,0.8039213110368749,0,unresolved,False
FKID003980,5,1,19,0,1,1,1,8,5,4,0.05863208661127284,12.9311998,77.6868948,ORR East 1,pot_holes,1.0,1,original,False
FKID003981,5,1,19,0,1,1,1,8,5,4,0.05863208661127284,12.9313883,77.6869533,ORR East 1,pot_holes,1.0,1,original,False
FKID003982,0,6,19,0,1,1,1,18,5,4,0.06971852248395063,12.961388,77.7014929,ORR East 2,vehicle_breakdown,1.0,1,original,False
FKID003983,5,1,19,0,1,1,1,8,5,4,0.05863208661127284,12.9311998,77.6868948,ORR East 1,pot_holes,1.0,1,original,False
FKID003984,0,5,40,0,0,1,1,7,5,4,0.07554631866773277,12.976427,77.5866312,Non-corridor,vehicle_breakdown,0.5975408000137105,0,unresolved,False
FKID003985,0,2,40,0,0,1,1,7,5,4,0.07655184725654948,12.9623047,77.5935595,Mysore Road,vehicle_breakdown,0.985,1,predicted,True
FKID003986,0,15,31,0,0,1,1,7,5,4,0.06724068186375143,12.9728222,77.5690057,Magadi Road,vehicle_breakdown,0.8049999999999999,1,predicted,False
FKID003987,5,1,19,0,1,1,1,8,5,4,0.05863208661127284,12.9311998,77.6868948,ORR East 1,pot_holes,1.0,1,original,False
FKID003988,0,3,3,0,0,1,1,18,5,4,0.06650756140085681,13.0077853,77.575963,Bellary Road 1,vehicle_breakdown,0.8433333333333333,1,predicted,False
FKID003989,0,6,10,0,0,1,1,18,5,4,0.06971852248395063,12.99308197,77.70532632,ORR East 2,vehicle_breakdown,0.8866666666666667,1,predicted,False
FKID003990,5,5,36,0,0,1,1,19,5,4,0.06569275422135681,12.9946503,77.6159022,Non-corridor,pot_holes,0.5227462726769484,1,unresolved,False
FKID003991,5,1,19,0,1,1,1,8,5,4,0.05863208661127284,12.9311998,77.6868948,ORR East 1,pot_holes,1.0,1,original,False
FKID003992,5,5,36,0,0,1,1,19,5,4,0.06569275422135681,12.9948492,77.6159893,Non-corridor,pot_holes,0.5508336735274498,1,unresolved,False
FKID003993,5,5,36,0,0,1,1,19,5,4,0.06569275422135681,12.9947684,77.6159439,Non-corridor,pot_holes,0.5255459527952585,1,unresolved,False
FKID003994,0,9,15,0,1,1,1,19,5,4,0.06038937370212085,12.9838286,77.6398503,Old Madras Road,vehicle_breakdown,1.0,1,original,False
FKID003995,5,18,34,0,1,1,1,19,5,4,0.061269351287977745,13.0076535,77.5485759,West of Chord Road,pot_holes,1.0,1,original,False
FKID003996,0,9,11,0,1,1,1,19,5,4,0.06038937370212085,12.9756011,77.6167012,Old Madras Road,vehicle_breakdown,1.0,1,original,False
FKID003997,2,9,11,0,1,1,1,19,5,4,0.13074584704122977,12.9756407,77.6167078,Old Madras Road,tree_fall,1.0,1,original,False
FKID003998,1,9,15,0,1,1,1,19,5,4,0.0692776708957493,12.9829064,77.6371666,Old Madras Road,others,1.0,1,original,False
FKID003999,5,1,19,0,1,1,1,8,5,4,0.05863208661127284,12.9311998,77.6868948,ORR East 1,pot_holes,1.0,1,original,False
FKID004000,0,5,24,0,0,1,1,20,5,4,0.06579310927963658,13.0491629,77.4965455,Non-corridor,vehicle_breakdown,0.7666666666666666,1,unresolved,False
FKID004001,0,5,40,0,0,1,1,18,5,4,0.07388349773230443,12.9748815,77.5867564,Non-corridor,vehicle_breakdown,0.7483333333333333,0,unresolved,False
FKID004002,5,1,19,0,1,1,1,8,5,4,0.05863208661127284,12.9311998,77.6868948,ORR East 1,pot_holes,1.0,1,original,False
FKID004003,2,5,28,0,0,1,1,20,5,4,0.1361495826187455,13.0074652,77.5662988,Non-corridor,tree_fall,0.7066666666666667,0,unresolved,True
FKID004004,0,5,29,0,0,1,1,21,5,4,0.06995349946932024,12.9608456,77.5133151,Non-corridor,vehicle_breakdown,0.38373512038358804,1,unresolved,False
FKID004005,4,5,23,0,0,1,1,21,5,4,0.07846730105739895,12.986114,77.5807451,Non-corridor,water_logging,0.7666666666666666,1,unresolved,False
FKID004006,2,7,42,0,0,1,1,21,5,4,0.13037202694934663,12.9239154,77.5765203,ORR West 1,tree_fall,1.0,1,predicted,False
FKID004007,5,1,19,0,1,1,1,8,5,4,0.05863208661127284,12.9311998,77.6868948,ORR East 1,pot_holes,1.0,1,original,False
FKID004008,0,10,38,0,1,1,1,18,5,4,0.06388835251712324,12.958101,77.605949,Hosur Road,vehicle_breakdown,1.0,1,original,False
FKID004009,0,5,51,0,0,1,1,19,5,4,0.06936780709726613,12.8746583,77.542115,Non-corridor,vehicle_breakdown,0.676706764717098,1,unresolved,False
FKID004010,7,8,7,0,1,1,1,22,5,4,0.09889483109500452,13.0417739,77.6140293,ORR North 1,construction,1.0,1,original,False
FKID004011,5,5,44,0,0,1,1,22,5,4,0.06335977237304771,12.9482417,77.5735767,Non-corridor,pot_holes,0.7472984196773338,1,unresolved,False
FKID004012,0,9,17,0,1,1,1,21,5,4,0.06097506607417495,12.9792233,77.6025466,Old Madras Road,vehicle_breakdown,1.0,1,original,False
FKID004013,1,5,9,0,0,1,1,23,5,4,0.08104943629100883,12.9550483,77.5196917,Non-corridor,others,0.6310895494694304,0,unresolved,False
FKID004014,5,11,17,0,1,1,1,22,5,4,0.05659987515870276,12.9798824,77.6009322,CBD 2,pot_holes,1.0,1,original,False
FKID004015,2,12,13,0,1,1,1,22,5,4,0.12542385420390967,12.9238289,77.5971089,Bannerghata Road,tree_fall,1.0,1,original,True
FKID004016,0,18,34,0,0,1,1,21,5,4,0.06553009653594118,12.9853419,77.5530597,West of Chord Road,vehicle_breakdown,0.895,1,predicted,False
FKID004017,0,5,8,0,0,1,1,23,5,4,0.0721611390973804,13.0554915,77.7660135,Non-corridor,vehicle_breakdown,0.5252238260871434,0,unresolved,False
FKID004018,0,5,8,0,0,1,1,23,5,4,0.0721611390973804,13.0547107,77.7637897,Non-corridor,vehicle_breakdown,0.6244856018697758,1,unresolved,False
FKID004019,7,5,44,1,0,1,1,22,5,4,0.14121946090742307,12.9368449,77.5737802,Non-corridor,construction,0.6882131570738333,1,unresolved,False
FKID004020,0,2,40,0,1,1,1,23,5,4,0.0731666676861971,12.9640674,77.5855008,Mysore Road,vehicle_breakdown,1.0,1,original,False
FKID004021,8,7,13,0,0,1,1,0,6,4,0.07793853030207144,12.9234607,77.5763798,ORR West 1,road_conditions,1.0,1,predicted,False
FKID004022,0,18,9,0,1,1,1,23,5,4,0.06773773616400133,12.953133,77.5391544,West of Chord Road,vehicle_breakdown,1.0,1,original,False
FKID004023,2,2,38,0,1,1,1,0,6,4,0.1430493618336492,12.9662734,77.6066971,Mysore Road,tree_fall,1.0,1,original,False
FKID004024,8,7,13,0,0,1,1,0,6,4,0.07793853030207144,12.9232722,77.5762904,ORR West 1,road_conditions,1.0,1,predicted,False
FKID004025,0,16,25,0,0,1,1,22,5,4,0.08418078292665643,13.0124851,77.6163012,Airport New South Road,vehicle_breakdown,0.9199999999999999,1,predicted,True
FKID004026,0,5,51,0,0,1,1,0,6,4,0.07168735990572359,12.8798387,77.5459388,Non-corridor,vehicle_breakdown,0.729407695699047,1,unresolved,False
FKID004027,0,5,34,0,0,1,1,0,6,4,0.07168735990572359,13.0028917,77.5306097,Non-corridor,vehicle_breakdown,0.6739662790590708,1,unresolved,False
FKID004028,0,9,39,0,1,1,1,0,6,4,0.06270892651057831,12.9912859,77.6580603,Old Madras Road,vehicle_breakdown,1.0,1,original,False
FKID004029,0,2,9,0,1,1,1,0,6,4,0.07269288849454028,12.9380928,77.5214674,Mysore Road,vehicle_breakdown,1.0,1,original,False
FKID004030,1,2,5,0,1,1,1,0,6,4,0.08158118568816873,12.9118524,77.4858155,Mysore Road,others,1.0,1,original,True
FKID004031,7,6,19,1,1,1,1,2,6,4,0.1399363219919884,12.9696781,77.7005957,ORR East 2,construction,1.0,1,original,False
FKID004032,0,11,6,0,1,0,1,1,6,4,0.060312427450952846,12.9759434,77.5981783,CBD 2,vehicle_breakdown,1.0,1,original,False
FKID004033,0,3,3,0,1,1,1,1,6,4,0.05841252064937179,13.0143257,77.5837964,Bellary Road 1,vehicle_breakdown,1.0,1,original,False
FKID004034,0,1,22,0,0,1,1,2,6,4,0.06304012628862896,12.8462325,77.6724104,ORR East 1,vehicle_breakdown,0.8064775778414276,1,predicted,False
FKID004035,8,7,42,0,0,1,1,2,6,4,0.076167831978224,12.9236718,77.5762864,ORR West 1,road_conditions,1.0,1,predicted,False
FKID004036,0,2,31,0,0,1,1,23,5,4,0.0731666676861971,12.9579051,77.5672107,Mysore Road,vehicle_breakdown,0.995,1,predicted,True
FKID004037,0,5,22,0,0,1,1,0,6,4,0.07168735990572359,12.8437666,77.6880644,Non-corridor,vehicle_breakdown,0.8516005656658916,0,unresolved,False
FKID004038,0,0,0,0,1,1,1,2,6,4,0.058163502912005595,13.0351311,77.5269457,Tumkur Road,vehicle_breakdown,1.0,1,original,False
FKID004039,0,11,6,0,1,1,1,3,6,4,0.061439579143769296,12.979865,77.5925813,CBD 2,vehicle_breakdown,1.0,1,original,False
FKID004040,0,17,37,0,0,1,1,3,6,4,0.06239132400935621,12.9424793,77.6228453,IRR(Thanisandra road),vehicle_breakdown,0.9034018950535143,1,predicted,False
FKID004041,0,5,9,0,0,1,1,23,5,4,0.0721611390973804,12.9550165,77.519709,Non-corridor,vehicle_breakdown,0.6312650824616952,0,unresolved,False
FKID004042,1,6,8,0,0,1,1,2,6,4,0.07463998352715077,13.0132803,77.6997851,ORR East 2,others,0.9166666666666667,1,predicted,False
FKID004043,0,15,21,0,1,1,1,0,6,4,0.06338172310174224,12.975654,77.5644982,Magadi Road,vehicle_breakdown,1.0,1,original,False
FKID004044,0,5,29,0,0,1,1,4,6,4,0.06745074919429274,12.9665476,77.5048771,Non-corridor,vehicle_breakdown,0.5981657250473108,0,unresolved,False
FKID004045,0,2,38,0,1,1,1,2,6,4,0.07092219017069284,12.9649488,77.5991014,Mysore Road,vehicle_breakdown,1.0,1,original,False
FKID004046,0,10,22,0,0,1,1,4,6,4,0.057455603979111536,12.8412305,77.6491021,Hosur Road,vehicle_breakdown,0.8970853548774302,1,predicted,False
FKID004047,5,9,11,0,1,1,1,3,6,4,0.05554599008705965,12.9715513,77.6192827,Old Madras Road,pot_holes,1.0,1,original,False
FKID004048,0,18,9,0,1,1,1,1,6,4,0.061365054047440346,12.9501237,77.5374664,West of Chord Road,vehicle_breakdown,1.0,1,original,True
FKID004049,0,6,8,0,0,1,1,4,6,4,0.06328577394593894,13.0122402,77.6991376,ORR East 2,vehicle_breakdown,0.915,1,predicted,False
FKID004050,0,7,9,0,1,1,1,1,6,4,0.055850511121736904,12.9450423,77.5286271,ORR West 1,vehicle_breakdown,1.0,1,original,False
FKID004051,0,15,21,0,1,1,1,1,6,4,0.057482820176838076,12.9758565,77.5645404,Magadi Road,vehicle_breakdown,1.0,1,original,False
FKID004052,0,0,26,0,1,1,1,4,6,4,0.05569759052442218,13.01762,77.5596867,Tumkur Road,vehicle_breakdown,1.0,1,original,False
FKID004053,0,15,32,0,1,1,1,4,6,4,0.059145112390311394,12.9876499,77.5134587,Magadi Road,vehicle_breakdown,1.0,1,original,False
FKID004054,0,0,0,0,1,1,1,5,6,4,0.05917614506680652,13.0429853,77.5121761,Tumkur Road,vehicle_breakdown,1.0,1,original,False
FKID004055,3,0,0,0,1,1,1,5,6,4,0.056736727035594056,13.0416747,77.5212074,Tumkur Road,accident,1.0,1,original,False
FKID004056,0,17,15,0,1,1,1,4,6,4,0.061642596845534706,12.97058459,77.64127574,IRR(Thanisandra road),vehicle_breakdown,1.0,1,original,False
FKID004057,0,3,41,0,1,1,1,5,6,4,0.06355336740522943,13.0282483,77.5862283,Bellary Road 1,vehicle_breakdown,1.0,1,original,False
FKID004058,5,2,9,0,1,1,1,5,6,4,0.06825977944958446,12.9359306,77.5147596,Mysore Road,pot_holes,1.0,1,original,False
FKID004059,5,5,44,0,0,1,1,6,6,4,0.0739088947672116,12.9380002,77.5573089,Non-corridor,pot_holes,0.7766666666666666,1,unresolved,False
FKID004060,4,3,41,0,0,1,1,5,6,4,0.07206716899330816,13.0100597,77.5908671,Bellary Road 1,water_logging,0.995,1,predicted,False
FKID004061,0,2,40,0,1,1,1,6,6,4,0.07858947623193763,12.9637362,77.584069,Mysore Road,vehicle_breakdown,1.0,1,original,False
FKID004062,4,5,48,0,0,1,1,6,6,4,0.08609774923119964,12.9907531,77.5716458,Non-corridor,water_logging,0.66,0,unresolved,False
FKID004063,2,3,3,0,0,1,1,6,6,4,0.1405644846507822,13.0056626,77.5799769,Bellary Road 1,tree_fall,0.8466666666666667,1,predicted,True
FKID004064,0,3,3,0,1,1,1,7,6,4,0.06817038233628514,13.003657,77.5839592,Bellary Road 1,vehicle_breakdown,1.0,1,original,False
FKID004065,7,5,19,0,0,1,1,6,6,4,0.11391844012684582,12.9365089,77.7032441,Non-corridor,construction,0.7583333333333333,1,unresolved,True
FKID004066,4,15,32,0,1,1,1,6,6,4,0.07779211242721831,12.9874499,77.5195745,Magadi Road,water_logging,1.0,1,original,False
FKID004067,4,8,39,0,1,1,1,7,6,4,0.0795856336181341,13.024221,77.6431929,ORR North 1,water_logging,1.0,1,original,False
FKID004068,4,18,34,0,1,1,1,6,6,4,0.08167434629782058,13.0085072,77.5486717,West of Chord Road,water_logging,1.0,1,original,False
FKID004069,2,3,3,0,1,1,1,6,6,4,0.1405644846507822,13.0113111,77.5814991,Bellary Road 1,tree_fall,1.0,1,original,False
FKID004070,4,3,23,0,1,1,1,5,6,4,0.07206716899330816,12.997285,77.5850456,Bellary Road 1,water_logging,1.0,1,original,False
FKID004071,2,3,3,0,0,1,1,7,6,4,0.13852685567539405,13.0092053,77.5803075,Bellary Road 1,tree_fall,0.845,1,predicted,False
FKID004072,0,15,32,0,0,1,1,4,6,4,0.059145112390311394,12.985697,77.4799933,Magadi Road,vehicle_breakdown,0.9583333333333333,1,predicted,False
FKID004073,2,3,3,0,0,1,1,7,6,4,0.13852685567539405,13.007464,77.5782501,Bellary Road 1,tree_fall,0.8416666666666667,1,predicted,True
FKID004074,0,7,42,0,1,1,1,7,6,4,0.06560837280865026,12.9273789,77.5470363,ORR West 1,vehicle_breakdown,1.0,1,original,False
FKID004075,0,2,31,0,1,1,1,8,6,4,0.07018920336924603,12.9582039,77.5542816,Mysore Road,vehicle_breakdown,1.0,1,original,True
FKID004076,0,16,39,0,1,1,1,8,6,4,0.08632963245812873,13.019781,77.6300849,Airport New South Road,vehicle_breakdown,1.0,1,original,False
FKID004077,2,3,3,0,0,1,1,8,6,4,0.13216421178809062,13.0147719,77.5801192,Bellary Road 1,tree_fall,0.8816666666666666,1,predicted,False
FKID004078,0,7,42,0,0,1,1,8,6,4,0.05924572892134681,12.930013,77.5667405,ORR West 1,vehicle_breakdown,0.995,1,predicted,False
FKID004079,0,15,21,0,1,1,1,7,6,4,0.06724068186375143,12.9785184,77.5426859,Magadi Road,vehicle_breakdown,1.0,1,original,False
FKID004080,2,7,20,0,1,1,1,9,6,4,0.13059464355062939,12.9063764,77.5825934,ORR West 1,tree_fall,1.0,1,original,False
FKID004081,0,14,50,0,1,1,1,9,6,4,0.06020867168644674,13.0429949,77.5511954,ORR North 2,vehicle_breakdown,1.0,1,original,False
FKID004082,0,0,26,0,1,1,1,6,6,4,0.06583078897325037,13.0211545,77.5521093,Tumkur Road,vehicle_breakdown,1.0,1,original,False
FKID004083,2,3,3,0,0,1,1,10,6,4,0.14873193979672525,13.0264823,77.5800713,Bellary Road 1,tree_fall,0.85,1,predicted,True
FKID004084,0,5,29,0,0,1,1,8,6,4,0.06918367478042933,12.9650132,77.5123059,Non-corridor,vehicle_breakdown,0.4411809603667175,1,unresolved,False
FKID004086,0,2,31,0,1,1,1,19,6,4,0.07037333568608284,12.9603222,77.5572047,Mysore Road,vehicle_breakdown,1.0,1,original,False
FKID004087,0,14,50,0,0,1,1,9,6,4,0.06020867168644674,13.0598347,77.545378,ORR North 2,vehicle_breakdown,0.8850835780087756,1,predicted,False
FKID004089,0,4,45,0,0,1,1,9,6,4,0.05682805702923634,13.095384,77.5942294,Bellary Road 2,vehicle_breakdown,0.9983333333333333,1,predicted,False
FKID004090,0,5,29,0,0,1,1,9,6,4,0.070176116070603,12.9638081,77.5123571,Non-corridor,vehicle_breakdown,0.4665939350359708,1,unresolved,False
FKID004091,0,18,34,0,1,1,1,9,6,4,0.06575271313722394,12.9978315,77.553247,West of Chord Road,vehicle_breakdown,1.0,1,original,False
FKID004092,10,5,28,1,0,1,1,20,6,4,0.14058103181141238,12.99838,77.5713867,Non-corridor,procession,0.7083333333333334,1,unresolved,False
FKID004093,0,7,42,0,1,1,1,20,6,4,0.055855163420554056,12.9214038,77.5613889,ORR West 1,vehicle_breakdown,1.0,1,original,False
FKID004094,7,5,44,0,0,1,1,21,6,4,0.10628799195304513,12.9369018,77.5737488,Non-corridor,construction,0.6881127552694246,1,unresolved,False
FKID004095,0,2,9,0,1,1,1,18,6,4,0.07488902632112113,12.9373293,77.5206419,Mysore Road,vehicle_breakdown,1.0,1,original,False
FKID004096,0,15,32,0,1,1,1,19,6,4,0.06106217029328479,12.9874487,77.4930824,Magadi Road,vehicle_breakdown,1.0,1,original,False
FKID004097,0,3,23,0,1,1,1,18,6,4,0.06650756140085681,12.9847239,77.5882798,Bellary Road 1,vehicle_breakdown,1.0,1,original,False
FKID004098,0,5,24,0,0,1,1,20,6,4,0.06579310927963658,13.0547192,77.4734612,Non-corridor,vehicle_breakdown,0.7566666666666666,1,unresolved,False
FKID004099,0,3,3,0,1,1,1,21,6,4,0.06257756313787262,13.010548,77.5837153,Bellary Road 1,vehicle_breakdown,1.0,1,original,False
FKID004100,0,3,3,0,1,1,1,20,6,4,0.05841717294818895,13.0144332,77.5838211,Bellary Road 1,vehicle_breakdown,1.0,1,original,False
FKID004101,5,2,40,0,1,1,1,23,6,4,0.06949161481028779,12.9673114,77.5887387,Mysore Road,pot_holes,1.0,1,original,False
FKID004102,0,0,24,0,1,1,1,20,6,4,0.05403995060976602,13.04316,77.5124993,Tumkur Road,vehicle_breakdown,1.0,1,original,False
FKID004103,5,5,44,0,0,1,1,23,6,4,0.06848608622147109,12.9434539,77.5585657,Non-corridor,pot_holes,0.76,1,unresolved,False
FKID004104,1,5,41,0,0,1,0,1,0,4,0.07467675417444784,12.9961132,77.5959776,Non-corridor,others,0.5922451980622416,0,unresolved,False
FKID004105,5,15,32,0,1,1,0,1,0,4,0.05380776730092877,12.9883678,77.5106288,Magadi Road,pot_holes,1.0,1,original,False
FKID004106,0,14,50,0,1,1,1,22,6,4,0.05706738086480075,13.0435667,77.5582267,ORR North 2,vehicle_breakdown,1.0,1,original,False
FKID004107,0,15,32,0,1,1,0,0,0,4,0.06338172310174224,12.9889419,77.508205,Magadi Road,vehicle_breakdown,1.0,1,original,False
FKID004108,0,4,47,0,1,1,1,22,6,4,0.05368676620759035,13.1777117,77.6362467,Bellary Road 2,vehicle_breakdown,1.0,1,original,False
FKID004109,0,5,8,0,0,1,1,22,6,4,0.06703482524895701,13.0499788,77.7559457,Non-corridor,vehicle_breakdown,0.7583333333333333,1,unresolved,False
FKID004110,0,14,50,0,1,1,1,22,6,4,0.05706738086480075,13.0438201,77.5610463,ORR North 2,vehicle_breakdown,1.0,1,original,False
FKID004111,0,6,8,0,0,0,0,2,0,4,0.06703555401800071,13.0209143,77.7112687,ORR East 2,vehicle_breakdown,0.8216666666666667,1,predicted,False
FKID004112,4,18,28,0,1,1,0,9,0,4,0.07426651472530266,12.9995264,77.5510152,West of Chord Road,water_logging,1.0,1,original,False
FKID004113,1,5,28,0,0,1,0,7,0,4,0.08443461586136121,12.9992364,77.5713166,Non-corridor,others,0.71,1,unresolved,False
FKID004114,0,9,11,0,1,1,0,2,0,4,0.06093822818673087,12.9755238,77.620293,Old Madras Road,vehicle_breakdown,1.0,1,original,False
FKID004115,4,11,6,0,1,1,0,3,0,4,0.06995338073184801,12.9819258,77.5945581,CBD 2,water_logging,1.0,1,original,False
FKID004116,0,3,3,0,1,1,0,3,0,4,0.06082354002666661,12.9985042,77.5844064,Bellary Road 1,vehicle_breakdown,1.0,1,original,False
FKID004117,6,5,16,0,0,0,0,2,0,4,0.07150729258060842,12.9384167,77.7468103,Non-corridor,congestion,0.7533333333333334,0,unresolved,False
FKID004118,4,5,22,0,0,1,0,7,0,4,0.08406012025581149,12.8402003,77.677072,Non-corridor,water_logging,0.8083666956377362,0,unresolved,False
FKID004119,0,4,45,0,1,1,0,5,0,4,0.057581244695310396,13.0939399,77.5968535,Bellary Road 2,vehicle_breakdown,1.0,1,original,False
FKID004120,0,0,0,0,1,1,0,11,0,4,0.0887041264721346,13.0441064,77.5089747,Tumkur Road,vehicle_breakdown,1.0,1,original,False
FKID004121,3,3,12,0,1,0,0,14,0,4,0.04780815140499991,13.0498194,77.592851,Bellary Road 1,accident,1.0,1,original,False
FKID004123,0,8,39,0,1,1,0,14,0,4,0.05186515144550423,13.0018539,77.6634748,ORR North 1,vehicle_breakdown,1.0,1,original,False
FKID004124,0,6,8,0,0,1,0,17,0,4,0.08746878048188665,13.005217,77.6848678,ORR East 2,vehicle_breakdown,0.915,1,predicted,False
FKID004125,1,17,37,0,0,1,0,7,1,12,0.07862646351260318,12.9422522,77.6225761,IRR(Thanisandra road),others,0.899423229557544,1,predicted,False
FKID004126,0,6,8,0,0,1,0,6,1,11,0.07341897239476712,13.008147,77.6905604,ORR East 2,vehicle_breakdown,0.9166666666666667,1,predicted,False
FKID004127,10,4,45,0,0,0,0,4,1,11,0.0923243371944391,13.11620113,77.6130314,Bellary Road 2,procession,0.9733333333333334,1,predicted,False
FKID004128,0,2,49,0,0,0,0,4,1,11,0.0697401454675878,12.86636201,77.43864114,Mysore Road,vehicle_breakdown,0.8583333333333334,1,predicted,False
FKID004130,0,2,5,0,0,1,1,3,6,11,0.06920500494693095,12.9285971,77.4694872,Mysore Road,vehicle_breakdown,0.9233333333333333,1,predicted,True
FKID004131,7,5,35,0,0,1,1,7,5,11,0.11188081115145768,12.8011603,77.7122165,Non-corridor,construction,0.7018149310183528,0,unresolved,False
FKID004132,0,5,22,0,0,1,1,21,5,11,0.06995349946932024,12.8193862,77.6890097,Non-corridor,vehicle_breakdown,0.8729064810304606,0,unresolved,False
FKID004133,1,5,35,0,0,1,1,6,6,11,0.08647224483674935,13.0511382,77.4896909,Non-corridor,others,0.765,1,unresolved,False
FKID004134,6,2,5,0,0,0,0,4,1,11,0.07004690878184172,12.91875337,77.51825174,Mysore Road,congestion,0.815,1,predicted,False
FKID004135,3,2,9,0,1,1,0,23,0,1,0.07072724965498464,12.9467434,77.5333903,Mysore Road,accident,1.0,1,original,False
FKID004136,13,5,24,0,0,0,0,4,1,11,0.06021785078126031,13.09411244,77.51344424,Non-corridor,fog / low visibility,0.5735490777475034,0,unresolved,False
FKID004137,7,16,7,0,1,1,0,19,0,1,0.12284825725869042,13.0395661,77.6412265,Airport New South Road,construction,1.0,1,original,False
FKID004138,0,5,29,0,0,1,0,6,1,11,0.07758394764312092,12.9611105,77.5103384,Non-corridor,vehicle_breakdown,0.31130646131382445,0,unresolved,False
FKID004139,0,4,47,0,1,1,1,6,5,11,0.06423588860175425,13.1643301,77.6309231,Bellary Road 2,vehicle_breakdown,1.0,1,original,False
FKID004140,0,5,35,0,0,1,0,23,0,11,0.0721611390973804,13.0687009,77.4481459,Non-corridor,vehicle_breakdown,0.655,1,unresolved,False
FKID004141,7,15,35,0,0,0,0,4,1,11,0.09676347255851465,12.97633064,77.45300487,Magadi Road,construction,0.8283333333333334,1,predicted,False
FKID004143,0,5,22,0,0,1,0,20,2,11,0.06579310927963658,12.8194593,77.6880415,Non-corridor,vehicle_breakdown,0.8725174078999849,0,unresolved,False
FKID004144,0,5,35,0,0,1,0,21,2,11,0.06995349946932024,13.0730618,77.4399601,Non-corridor,vehicle_breakdown,0.655,1,unresolved,False
FKID004145,0,5,35,0,0,1,0,1,4,12,0.06578845698081942,13.0672877,77.4517008,Non-corridor,vehicle_breakdown,0.655,1,unresolved,False
FKID004146,0,5,35,0,0,1,1,21,6,12,0.06995349946932024,13.0605293,77.4622043,Non-corridor,vehicle_breakdown,0.7283333333333333,1,unresolved,False
FKID004147,1,2,5,0,0,1,1,13,5,12,0.11471831235047525,12.948912,77.4696656,Mysore Road,others,0.96,1,predicted,True
FKID004148,0,5,35,0,0,1,1,5,6,12,0.07092930373667707,13.0655886,77.4536892,Non-corridor,vehicle_breakdown,0.655,1,unresolved,False
FKID004149,2,3,12,0,1,1,0,1,1,1,0.12876899398848068,13.0239336,77.5833386,Bellary Road 1,tree_fall,1.0,1,original,False
FKID004150,0,10,22,0,0,1,0,7,1,1,0.06555117345255158,12.8394,77.65426,Hosur Road,vehicle_breakdown,0.8636280981695006,1,predicted,False
FKID004151,0,4,47,0,1,1,0,22,2,12,0.05368676620759035,13.1809322,77.6385476,Bellary Road 2,vehicle_breakdown,1.0,1,original,False
FKID004152,0,5,22,0,0,1,0,22,3,12,0.06703482524895701,12.8186042,77.6898828,Non-corridor,vehicle_breakdown,0.8720841569685137,0,unresolved,False
FKID004153,0,5,35,0,0,1,0,8,4,12,0.06918367478042933,13.0735068,77.4391425,Non-corridor,vehicle_breakdown,0.655,1,unresolved,False
FKID004154,7,5,47,0,0,1,0,8,1,1,0.10551816726415422,13.1850133,77.6984583,Non-corridor,construction,0.755,1,unresolved,False
FKID004155,1,5,35,0,0,1,0,19,4,12,0.07825610429089457,12.8835072,77.7521832,Non-corridor,others,0.7033333333333334,0,unresolved,False
FKID004156,5,5,22,0,0,1,1,3,5,12,0.06452442348220493,12.811303,77.6654876,Non-corridor,pot_holes,0.8106952780657118,0,unresolved,False
FKID004157,5,5,22,0,0,1,1,3,5,12,0.06452442348220493,12.8111169,77.6653577,Non-corridor,pot_holes,0.8091742443083639,0,unresolved,False
FKID004158,5,5,22,0,0,1,1,3,5,12,0.06452442348220493,12.8110993,77.6653192,Non-corridor,pot_holes,0.8091986264585518,0,unresolved,False
FKID004159,0,15,32,0,1,1,0,7,1,1,0.06724068186375143,12.9854746,77.5249189,Magadi Road,vehicle_breakdown,1.0,1,original,False
FKID004160,0,4,12,0,1,1,1,20,5,12,0.05244505023826991,13.1827536,77.5739465,Bellary Road 2,vehicle_breakdown,1.0,1,original,False
